time,power import building 1 [watts],power export building 1 [watts],power import building 2 [watts],power export building 2 [watts],power import building 3 [watts],power export building 3 [watts]
22:30:00,315.26666666666665,0.0,4769.644444444444,0.0,NaN,NaN
22:45:00,317.5754189944134,0.0,1807.1444444444444,0.0,NaN,NaN
23:00:00,315.3463687150838,0.0,4400.474860335195,0.0,NaN,NaN
23:15:00,291.76047904191614,0.0,6130.275449101797,0.0,NaN,NaN
23:30:00,288.728813559322,0.0,2007.5257142857142,0.0,NaN,NaN
23:45:00,296.463687150838,0.0,481.9831460674157,0.0,NaN,NaN
00:00:00,300.9608938547486,0.0,334.2513966480447,0.0,NaN,NaN
00:15:00,641.4157303370787,0.0,264.340782122905,0.0,NaN,NaN
00:30:00,342.3181818181818,0.0,647.1396648044692,0.0,NaN,NaN
00:45:00,341.3072625698324,0.0,2049.927374301676,0.0,NaN,NaN
01:00:00,324.7808988764045,0.0,2039.3240223463688,0.0,NaN,NaN
01:15:00,316.9329608938547,0.0,831.5698324022346,0.0,NaN,NaN
01:30:00,316.69444444444446,0.0,305.22777777777776,0.0,NaN,NaN
01:45:00,318.1,0.0,196.37222222222223,0.0,NaN,NaN
02:00:00,319.43888888888887,0.0,282.02222222222224,0.0,NaN,NaN
02:15:00,321.4078212290503,0.0,1524.0055555555555,0.0,NaN,NaN
02:30:00,640.6888888888889,0.0,2097.8156424581007,0.0,NaN,NaN
02:45:00,354.8,0.0,2146.167597765363,0.0,NaN,NaN
03:00:00,351.2,0.0,1347.4078212290503,0.0,NaN,NaN
03:15:00,331.9553072625698,0.0,1524.9217877094973,0.0,NaN,NaN
03:30:00,322.4860335195531,0.0,1343.2011173184358,0.0,NaN,NaN
03:45:00,321.9217877094972,0.0,1727.3351955307262,0.0,NaN,NaN
04:00:00,622.9944134078212,0.0,3197.927374301676,0.0,NaN,NaN
04:15:00,386.1787709497207,0.0,3262.2011173184355,0.0,NaN,NaN
04:30:00,358.41340782122904,0.0,1653.4692737430169,0.0,NaN,NaN
04:45:00,354.29050279329607,0.0,1345.2849162011173,0.0,NaN,NaN
05:00:00,355.8,0.0,1420.2388888888888,0.0,NaN,NaN
05:15:00,354.9050279329609,0.0,1398.1166666666666,0.0,NaN,NaN
05:30:00,355.32022471910113,0.0,3039.129943502825,0.0,NaN,NaN
05:45:00,355.23595505617976,0.0,3692.2513966480446,0.0,NaN,NaN
06:00:00,352.6033519553073,0.0,3605.6457142857143,0.0,NaN,NaN
06:15:00,346.8777777777778,0.0,4210.387640449439,0.0,NaN,NaN
06:30:00,317.6703910614525,0.0,5574.866666666667,0.0,NaN,NaN
06:45:00,615.0837988826815,0.0,5978.916666666667,0.0,NaN,NaN
07:00:00,362.3184357541899,0.0,2450.0555555555557,0.0,NaN,NaN
07:15:00,344.25280898876406,0.0,3354.9385474860337,0.0,NaN,NaN
07:30:00,344.34831460674155,0.0,4032.820224719101,0.0,NaN,NaN
07:45:00,300.35593220338984,5.41340782122905,4453.203389830508,0.0,NaN,NaN
08:00:00,283.3966480446927,12.12290502793296,2957.6983240223462,0.0,NaN,NaN
08:15:00,230.2513966480447,27.631284916201118,4424.932960893855,0.0,NaN,NaN
08:30:00,118.58988764044943,86.3072625698324,3708.0,0.0,NaN,NaN
08:45:00,318.1899441340782,124.10055865921788,2200.6214689265535,0.0,NaN,NaN
09:00:00,113.32960893854748,151.2122905027933,2089.150837988827,0.0,NaN,NaN
09:15:00,19.83240223463687,338.67597765363126,1581.703910614525,0.0,NaN,NaN
09:30:00,78.14044943820225,153.76404494382024,714.31843575419,0.0,NaN,NaN
09:45:00,21.36094674556213,245.23837209302326,216.58959537572255,0.0,NaN,NaN
10:00:00,8.179775280898877,588.9329608938548,348.195530726257,0.0,NaN,NaN
10:15:00,0.8770949720670391,734.7094972067039,919.0055865921788,0.0,NaN,NaN
10:30:00,0.0,1074.1284916201118,540.9497206703911,0.0,NaN,NaN
10:45:00,80.95530726256983,1913.8659217877096,2139.7078651685392,0.0,NaN,NaN
11:00:00,0.0,2389.782122905028,1620.9050279329608,0.0,NaN,NaN
11:15:00,0.0,2360.7150837988825,311.7888888888889,0.0,NaN,NaN
11:30:00,0.0,2119.877094972067,248.58659217877096,0.0,NaN,NaN
11:45:00,0.0,2225.413407821229,300.45,0.0,NaN,NaN
12:00:00,0.0,2029.8595505617977,336.55056179775283,0.0,NaN,NaN
12:15:00,0.0,2031.056179775281,306.01129943502826,0.0,NaN,NaN
12:30:00,0.0,2017.3128491620112,312.14525139664806,0.0,NaN,NaN
12:45:00,0.0,1743.0,294.9329608938547,0.0,NaN,NaN
13:00:00,0.0,1982.4189944134077,273.0670391061453,0.0,NaN,NaN
13:15:00,0.0,1672.8370786516855,2100.877094972067,0.0,NaN,NaN
13:30:00,0.0,1400.6312849162011,3014.335195530726,0.0,NaN,NaN
13:45:00,247.2316384180791,1147.1016949152543,1905.949152542373,0.0,NaN,NaN
14:00:00,6.668539325842697,392.7231638418079,3914.949720670391,0.0,NaN,NaN
14:15:00,8.134078212290502,355.78212290502796,2998.3072625698323,0.0,NaN,NaN
14:30:00,40.324022346368714,238.08379888268158,838.9944134078212,0.0,NaN,NaN
14:45:00,112.39106145251397,106.94444444444444,1888.2977528089887,0.0,NaN,NaN
15:00:00,158.87777777777777,62.416666666666664,2803.0333333333333,0.0,NaN,NaN
15:15:00,229.4611111111111,25.305555555555557,2813.7078651685392,0.0,NaN,NaN
15:30:00,627.3631284916202,5.312849162011173,3149.6703910614524,0.0,NaN,NaN
15:45:00,353.44692737430165,0.0,2744.9101123595506,0.0,NaN,NaN
16:00:00,371.27932960893855,0.0,371.00555555555553,0.0,NaN,NaN
16:15:00,346.2191011235955,0.0,607.5418994413408,0.0,NaN,NaN
16:30:00,341.43575418994413,0.0,2169.832402234637,0.0,NaN,NaN
16:45:00,340.6536312849162,0.0,3946.4301675977654,0.0,NaN,NaN
17:00:00,316.56111111111113,0.0,4242.247191011236,0.0,NaN,NaN
17:15:00,314.57865168539325,0.0,5624.0446927374305,0.0,NaN,NaN
17:30:00,606.7640449438202,0.0,2764.4101123595506,0.0,NaN,NaN
17:45:00,347.3333333333333,0.0,1605.2234636871508,0.0,NaN,NaN
18:00:00,337.5977653631285,0.0,5238.488888888889,0.0,NaN,NaN
18:15:00,339.731843575419,0.0,4422.916201117318,0.0,NaN,NaN
18:30:00,339.5888888888889,0.0,5491.3184357541895,0.0,NaN,NaN
18:45:00,322.9325842696629,0.0,7062.333333333333,0.0,NaN,NaN
19:00:00,315.5722222222222,0.0,4535.572222222222,0.0,NaN,NaN
19:15:00,617.3876404494382,0.0,578.3033707865169,0.0,NaN,NaN
19:30:00,357.50837988826817,0.0,3842.803370786517,0.0,NaN,NaN
19:45:00,350.9217877094972,0.0,6350.983240223463,0.0,NaN,NaN
20:00:00,353.6388888888889,0.0,9646.329608938548,0.0,NaN,NaN
20:15:00,347.1111111111111,0.0,3878.6983240223462,0.0,NaN,NaN
20:30:00,330.65168539325845,0.0,886.3388888888888,0.0,NaN,NaN
20:45:00,315.9943820224719,0.0,692.6333333333333,0.0,NaN,NaN
21:00:00,320.69444444444446,0.0,876.7277777777778,0.0,NaN,NaN
21:15:00,607.6,0.0,3103.38202247191,0.0,NaN,NaN
21:30:00,352.03333333333336,0.0,2946.2303370786517,0.0,NaN,NaN
21:45:00,348.6722222222222,0.0,1291.85,0.0,NaN,NaN
22:00:00,318.2316384180791,0.0,373.1123595505618,0.0,NaN,NaN
22:15:00,314.2625698324022,0.0,707.3539325842696,0.0,NaN,NaN
22:30:00,316.0391061452514,0.0,2724.4804469273745,0.0,NaN,NaN
22:45:00,316.99435028248587,0.0,6182.0842696629215,0.0,NaN,NaN
23:00:00,318.0,0.0,3446.6067415730336,0.0,NaN,NaN
23:15:00,318.47305389221555,0.0,2336.276073619632,0.0,299.27710843373495,0.0
23:30:00,300.2816091954023,0.0,621.9885714285714,0.0,300.53757225433526,0.0
23:45:00,280.8333333333333,0.0,331.5674157303371,0.0,892.9444444444445,0.0
00:00:00,287.2471264367816,0.0,295.2977528089888,0.0,6049.227777777778,0.0
00:15:00,294.6611111111111,0.0,679.9217877094972,0.0,734.4022346368715,0.0
00:30:00,300.33519553072625,0.0,2216.8659217877093,0.0,297.16201117318434,0.0
00:45:00,633.7471910112359,0.0,2076.050561797753,0.0,298.195530726257,0.0
01:00:00,327.07262569832403,0.0,951.7709497206704,0.0,1727.6871508379888,0.0
01:15:00,302.9491525423729,0.0,286.07262569832403,0.0,5752.027932960894,0.0
01:30:00,296.1142857142857,0.0,267.5568181818182,0.0,302.2768361581921,0.0
01:45:00,293.33519553072625,0.0,296.2111111111111,0.0,311.81767955801104,0.0
02:00:00,298.60555555555555,0.0,1627.0222222222221,0.0,294.60674157303373,0.0
02:15:00,303.3050847457627,0.0,2042.5555555555557,0.0,3331.4944444444445,0.0
02:30:00,307.5027932960894,0.0,1649.6055555555556,0.0,4007.877094972067,0.0
02:45:00,311.20338983050846,0.0,868.6573033707865,0.0,295.8994413407821,0.0
03:00:00,316.35754189944134,0.0,1350.7555555555555,0.0,295.1340782122905,0.0
03:15:00,659.2303370786517,0.0,1385.8715083798882,0.0,361.728813559322,0.0
03:30:00,350.6111111111111,0.0,2191.688888888889,0.0,5449.07182320442,0.0
03:45:00,347.2114285714286,0.0,3198.522988505747,0.0,2362.936416184971,0.0
04:00:00,323.21787709497204,0.0,3238.9166666666665,0.0,299.0391061452514,0.0
04:15:00,322.18435754189943,0.0,1706.4189944134077,0.0,475.64245810055866,0.0
04:30:00,635.2166666666667,0.0,1358.2905027932961,0.0,3876.5810055865923,0.0
04:45:00,358.31666666666666,0.0,1414.2234636871508,0.0,5468.882681564246,0.0
05:00:00,356.44692737430165,0.0,1398.6871508379888,0.0,8059.575418994414,0.0
05:15:00,356.8826815642458,0.0,3003.754189944134,0.0,3781.4166666666665,0.0
05:30:00,356.87640449438203,0.0,4129.308988764045,0.0,959.943820224719,0.0
05:45:00,352.62359550561797,0.0,4617.236994219653,0.0,2809.943181818182,0.0
06:00:00,337.55172413793105,0.0,5067.604651162791,0.0,5345.194117647059,0.0
06:15:00,323.9122807017544,0.0,5587.710227272727,0.0,6164.188571428572,0.0
06:30:00,590.9529411764706,0.0,5926.063953488372,0.0,4579.449438202248,0.0
06:45:00,358.2471264367816,0.0,2546.921787709497,0.0,293.046783625731,0.0
07:00:00,346.15204678362574,0.0,3226.813953488372,0.0,621.6176470588235,10.321637426900585
07:15:00,336.57142857142856,0.0,5019.818181818182,0.0,6304.04,0.0
07:30:00,270.8693181818182,18.725714285714286,4180.257142857143,0.0,3764.551724137931,193.30113636363637
07:45:00,232.69411764705882,31.444444444444443,3076.8372093023254,0.0,488.625,271.10169491525426
08:00:00,103.05113636363636,140.2784090909091,5574.851428571428,0.0,4322.578034682081,0.0
08:15:00,138.85227272727272,92.76744186046511,5854.924855491329,0.0,5229.005681818182,26.265895953757227
08:30:00,541.3176470588236,21.828402366863905,2525.375722543353,0.0,76.84971098265896,296.72727272727275
08:45:00,183.54597701149424,63.239766081871345,3063.9127906976746,0.0,0.8662790697674418,651.849710982659
09:00:00,161.5,74.99421965317919,3150.5511363636365,0.0,2916.5,262.9310344827586
09:15:00,61.22598870056497,227.375,2830.074712643678,0.0,3606.051724137931,398.7542857142857
09:30:00,1.2840909090909092,497.46590909090907,4470.619318181818,0.0,0.0,1750.453488372093
09:45:00,126.36686390532545,108.54545454545455,2397.231707317073,0.0,5696.451219512195,71.72619047619048
10:00:00,71.49720670391062,188.29775280898878,381.0223463687151,0.0,6663.3184357541895,0.0
10:15:00,362.45251396648047,113.99441340782123,1698.0893854748604,0.0,3219.3166666666666,721.4189944134079
10:30:00,107.35838150289017,128.0977011494253,3637.7426900584796,0.0,468.2556818181818,607.370786516854
10:45:00,260.4971428571429,21.966101694915253,3762.943181818182,0.0,5366.8654970760235,0.0
11:00:00,256.74301675977654,25.217877094972067,2133.921787709497,0.0,5150.848314606742,22.558659217877096
11:15:00,248.43820224719101,27.374301675977655,6095.432584269663,0.0,128.0,172.30898876404495
11:30:00,203.3296089385475,40.146067415730336,3893.502824858757,0.0,58.264044943820224,334.2598870056497
11:45:00,171.0167597765363,34.045197740113,3750.59217877095,0.0,2762.1340782122907,120.94413407821229
12:00:00,173.46368715083798,35.30167597765363,7506.779661016949,0.0,4599.083798882682,73.53333333333333
12:15:00,228.89385474860336,16.268156424581004,6475.5197740113,0.0,90.38333333333334,298.05
12:30:00,559.1620111731844,3.067415730337079,768.2011173184358,0.0,5805.73595505618,46.79213483146067
12:45:00,284.6222222222222,7.088888888888889,1268.8212290502793,0.0,6882.083798882682,16.156424581005588
13:00:00,266.3184357541899,18.435754189944134,4589.670391061452,0.0,108.28888888888889,274.6388888888889
13:15:00,241.47222222222223,30.255555555555556,3041.5810055865923,0.0,3798.983333333333,73.92222222222222
13:30:00,239.39106145251398,31.01675977653631,5532.581005586592,0.0,5941.794444444445,0.0
13:45:00,208.53631284916202,33.93854748603352,8328.13407821229,0.0,1587.088888888889,197.48603351955308
14:00:00,240.2921348314607,17.53370786516854,2511.530726256983,0.0,65.68926553672317,325.7247191011236
14:15:00,590.3463687150838,12.044692737430168,855.8547486033519,0.0,1228.3687150837989,79.44692737430168
14:30:00,342.24022346368713,0.3463687150837989,374.05555555555554,0.0,6266.290502793296,0.0
14:45:00,361.8826815642458,0.0,1699.9777777777779,0.0,1511.608938547486,31.3463687150838
15:00:00,359.24022346368713,0.0,3202.15,0.0,3310.1117318435754,17.51396648044693
15:15:00,359.195530726257,0.0,6144.666666666667,0.0,8118.536312849162,0.0
15:30:00,341.0782122905028,0.0,5715.860335195531,0.0,1317.5307262569831,7.849162011173185
15:45:00,338.01675977653633,0.0,543.6333333333333,0.0,2596.7709497206706,0.0
16:00:00,629.2290502793296,0.0,425.25555555555553,0.0,6377.277777777777,0.0
16:15:00,346.52513966480444,0.0,510.09550561797755,0.0,3390.2793296089385,0.0
16:30:00,341.63483146067415,0.0,2292.994350282486,0.0,527.3539325842696,0.0
16:45:00,346.60555555555555,0.0,7125.217877094972,0.0,5686.9944444444445,0.0
17:00:00,343.68333333333334,0.0,5072.983333333334,0.0,4126.117318435754,0.0
17:15:00,332.8722222222222,0.0,2560.2696629213483,0.0,329.56424581005587,0.0
17:30:00,320.6111111111111,0.0,1601.195530726257,0.0,1024.3016759776535,0.0
17:45:00,309.43575418994413,0.0,2237.972067039106,0.0,7867.461111111111,0.0
18:00:00,323.6536312849162,0.0,3096.5195530726255,0.0,4427.011111111111,0.0
18:15:00,626.6179775280899,0.0,5414.685393258427,0.0,725.4166666666666,0.0
18:30:00,345.64245810055866,0.0,7939.391061452514,0.0,5804.188888888889,0.0
18:45:00,348.69832402234636,0.0,3795.6256983240223,0.0,6498.820224719101,0.0
19:00:00,341.76404494382024,0.0,731.5055555555556,0.0,918.6516853932584,0.0
19:15:00,331.98324022346367,0.0,704.5474860335196,0.0,295.55555555555554,0.0
19:30:00,313.8659217877095,0.0,1644.1899441340781,0.0,2021.95530726257,0.0
19:45:00,293.659217877095,0.0,3623.927374301676,0.0,6537.111731843575,0.0
20:00:00,596.68156424581,0.0,6027.194444444444,0.0,681.3351955307263,0.0
20:15:00,326.94972067039106,0.0,2525.9222222222224,0.0,4587.614525139665,0.0
20:30:00,329.20111731843576,0.0,2946.27374301676,0.0,6125.435754189944,0.0
20:45:00,333.9166666666667,0.0,1431.9441340782123,0.0,314.4611111111111,0.0
21:00:00,337.5754189944134,0.0,3717.527777777778,0.0,3867.677777777778,0.0
21:15:00,329.2888888888889,0.0,5868.561111111111,0.0,3230.6759776536314,0.0
21:30:00,312.62011173184356,0.0,1231.3743016759777,0.0,5739.156424581006,0.0
21:45:00,315.63128491620114,0.0,2101.2067039106146,0.0,294.07262569832403,0.0
22:00:00,313.56424581005587,0.0,2071.1444444444446,0.0,294.23463687150837,0.0
22:15:00,316.20111731843576,0.0,522.5222222222222,0.0,306.195530726257,0.0
22:30:00,317.3333333333333,0.0,272.0949720670391,0.0,300.7486033519553,0.0
22:45:00,318.24022346368713,0.0,260.1005586592179,0.0,5194.055865921788,0.0
23:00:00,319.7374301675978,0.0,491.40555555555557,0.0,1826.167597765363,0.0
23:15:00,320.7701149425287,0.0,2100.6954022988507,0.0,294.78977272727275,0.0
23:30:00,321.9830508474576,0.0,2047.7314285714285,0.0,296.42134831460675,0.0
23:45:00,322.268156424581,0.0,1239.2303370786517,0.0,1389.877094972067,0.0
00:00:00,319.5977653631285,0.0,237.19444444444446,0.0,5988.597765363129,0.0
00:15:00,670.8764705882353,0.0,262.32530120481925,0.0,294.3293413173653,0.0
00:30:00,356.68333333333334,0.0,315.02793296089385,0.0,292.3966480446927,0.0
00:45:00,353.6480446927374,0.0,1627.4189944134077,0.0,293.36871508379886,0.0
01:00:00,331.8882681564246,0.0,2065.9944134078214,0.0,4972.927374301676,0.0
01:15:00,323.2888888888889,0.0,2533.4222222222224,0.0,3145.36312849162,0.0
01:30:00,322.23333333333335,0.0,2768.177777777778,0.0,301.87150837988827,0.0
01:45:00,322.9222222222222,0.0,1603.2055555555555,0.0,301.9217877094972,0.0
02:00:00,695.1179775280899,0.0,3398.3296089385476,0.0,899.6145251396648,0.0
02:15:00,361.9050279329609,0.0,3162.7833333333333,0.0,6181.083798882682,0.0
02:30:00,354.4555555555556,0.0,2048.5944444444444,0.0,726.9888268156425,0.0
02:45:00,343.8388888888889,0.0,2671.766666666667,0.0,307.31284916201116,0.0
03:00:00,323.3,0.0,1639.1277777777777,0.0,307.6222222222222,0.0
03:15:00,323.9776536312849,0.0,2270.4916201117317,0.0,3661.7039106145253,0.0
03:30:00,324.00555555555553,0.0,4490.530726256983,0.0,3927.290502793296,0.0
03:45:00,324.1508379888268,0.0,2957.6592178770948,0.0,309.77222222222224,0.0
04:00:00,702.6424581005587,0.0,3204.1055555555554,0.0,306.27932960893855,0.0
04:15:00,355.7374301675978,0.0,5101.383333333333,0.0,2410.633333333333,0.0
04:30:00,329.78212290502796,0.0,6824.670391061452,0.0,6455.843575418994,0.0
04:45:00,333.2625698324022,0.0,3355.413407821229,0.0,5815.061452513966,0.0
05:00:00,329.35754189944134,0.0,1440.95,0.0,4555.005586592179,0.0
05:15:00,334.9441340782123,0.0,2507.7555555555555,0.0,8344.31843575419,0.0
05:30:00,336.8474576271187,0.0,5018.078212290503,0.0,1707.5280898876404,0.0
05:45:00,339.6703910614525,0.0,4726.754189944134,0.0,2273.1629213483147,0.0
06:00:00,337.16759776536315,0.0,6677.9553072625695,0.0,2510.8944444444446,0.0
06:15:00,314.83240223463685,0.0,2539.8715083798884,0.0,6085.511111111111,0.0
06:30:00,566.0279329608938,0.0,1656.296089385475,0.0,6406.670391061452,0.0
06:45:00,430.9608938547486,0.0,1495.903409090909,0.0,2552.3595505617977,0.0
07:00:00,343.7932960893855,0.0,1425.5307262569831,0.0,305.1005586592179,0.0
07:15:00,337.9664804469274,0.0,3149.608938547486,0.0,1580.5698324022346,5.284916201117318
07:30:00,326.122905027933,0.0,5128.022346368715,0.0,7555.078212290503,0.0
07:45:00,310.96666666666664,0.0,5874.316666666667,0.0,4654.407821229051,44.59217877094972
08:00:00,283.52513966480444,4.022346368715084,1433.2222222222222,0.0,365.24444444444447,128.61111111111111
08:15:00,214.85474860335196,26.011173184357542,1358.611111111111,0.0,5197.6424581005585,0.0
08:30:00,201.20111731843576,33.56983240223464,1356.8777777777777,0.0,5944.385474860335,0.0
08:45:00,208.15555555555557,33.422222222222224,1341.4189944134077,0.0,1326.072625698324,315.33519553072625
09:00:00,566.1620111731844,52.93296089385475,2461.335195530726,0.0,0.061452513966480445,682.022346368715
09:15:00,227.46927374301677,40.212290502793294,4470.433333333333,0.0,532.4357541899441,733.6256983240223
09:30:00,193.4,54.483333333333334,1813.6555555555556,0.0,4900.480446927374,0.0
09:45:00,97.07428571428571,136.12994350282486,344.52,0.0,5775.148571428572,0.0
10:00:00,11.28491620111732,326.4022346368715,294.8268156424581,0.0,2315.6111111111113,1545.3666666666666
10:15:00,56.95530726256983,230.88268156424581,370.74301675977654,0.0,31.51396648044693,2428.882681564246
10:30:00,149.3,69.88333333333334,1443.6536312849162,0.0,2310.117318435754,203.98882681564245
10:45:00,51.657303370786515,237.26404494382024,2610.3777777777777,0.0,1344.0502793296089,387.3631284916201
11:00:00,308.98324022346367,307.60893854748605,1700.4166666666667,0.0,1730.2458100558658,0.0
11:15:00,1.553072625698324,716.1340782122905,314.30555555555554,0.0,9.17877094972067,5480.703910614525
11:30:00,7.385474860335195,372.659217877095,256.7055555555556,0.0,0.0,4568.446927374302
11:45:00,93.72625698324022,137.05027932960894,297.1508379888268,0.0,0.0,3944.27374301676
12:00:00,68.26256983240224,205.44692737430168,252.56983240223462,0.0,2197.7374301675977,247.83240223463687
12:15:00,0.03888888888888889,579.8833333333333,1309.161111111111,0.0,4976.083798882682,17.877094972067038
12:30:00,0.0,1553.7777777777778,2174.335195530726,0.0,0.0,3156.1843575418993
12:45:00,202.5888888888889,1507.0944444444444,1693.4078212290503,0.0,1250.7709497206704,1078.122905027933
13:00:00,0.0,1500.9777777777779,206.6888888888889,0.0,1518.0949720670392,1280.5530726256984
13:15:00,5.798882681564246,817.9050279329609,383.1388888888889,0.0,0.0,2199.9166666666665
13:30:00,0.9273743016759777,1483.3966480446927,286.0111111111111,0.0,0.0,2085.6444444444446
13:45:00,0.0,1419.6256983240223,197.50837988826817,0.0,1083.691011235955,1111.1787709497207
14:00:00,0.0,1519.927374301676,2501.0337078651687,0.0,4576.016666666666,0.0
14:15:00,0.0,1521.173184357542,3301.435754189944,0.0,8.844444444444445,1577.0777777777778
14:30:00,211.65921787709496,966.7988826815642,4226.245810055866,0.0,0.0,1260.9
14:45:00,20.106145251396647,354.1340782122905,2890.3240223463686,0.0,5159.167597765363,283.2513966480447
15:00:00,52.61666666666667,236.76111111111112,369.54748603351953,0.0,1534.4301675977654,275.1787709497207
15:15:00,20.68888888888889,297.7888888888889,1141.6536312849162,0.0,2050.472222222222,90.2388888888889
15:30:00,287.53333333333336,38.92777777777778,937.3631284916202,0.0,6218.2793296089385,0.0
15:45:00,582.8212290502794,4.094972067039106,2208.167597765363,0.0,1991.7666666666667,15.672222222222222
16:00:00,424.25698324022346,0.0,4267.100558659218,0.0,338.6222222222222,0.18333333333333332
16:15:00,425.5754189944134,0.0,4197.737430167598,0.0,354.24022346368713,0.0
16:30:00,388.3743016759777,0.0,490.4581005586592,0.0,4132.525139664805,0.0
16:45:00,381.44444444444446,0.0,924.6927374301677,0.0,3445.133333333333,0.0
17:00:00,351.463687150838,0.0,1537.731843575419,0.0,5542.566666666667,0.0
17:15:00,350.7944444444444,0.0,3284.9776536312847,0.0,361.76536312849163,0.0
17:30:00,346.53072625698326,0.0,5550.377777777778,0.0,5417.301675977654,0.0
17:45:00,304.9329608938547,0.0,5104.446927374302,0.0,2871.245810055866,0.0
18:00:00,297.91620111731845,0.0,3719.972222222222,0.0,1500.6703910614526,0.0
18:15:00,302.1222222222222,0.0,2323.335195530726,0.0,6330.877777777778,0.0
18:30:00,650.2166666666667,0.0,1735.3351955307262,0.0,3271.463687150838,0.0
18:45:00,341.73333333333335,0.0,1453.1620111731843,0.0,294.6777777777778,0.0
19:00:00,339.6703910614525,0.0,2406.9944444444445,0.0,301.5777777777778,0.0
19:15:00,339.64245810055866,0.0,3458.5777777777776,0.0,3231.458100558659,0.0
19:30:00,335.5195530726257,0.0,3364.211111111111,0.0,5585.173184357542,0.0
19:45:00,307.7486033519553,0.0,4165.066666666667,0.0,298.4804469273743,0.0
20:00:00,311.2960893854749,0.0,653.7277777777778,0.0,2880.1843575418993,0.0
20:15:00,323.13966480446925,0.0,726.1787709497206,0.0,8255.72625698324,0.0
20:30:00,627.2954545454545,0.0,1901.3657142857144,0.0,521.4916201117319,0.0
20:45:00,335.00558659217876,0.0,2339.0558659217877,0.0,3136.2513966480446,0.0
21:00:00,339.3966480446927,0.0,2784.6666666666665,0.0,2186.7150837988825,0.0
21:15:00,332.731843575419,0.0,3383.0333333333333,0.0,6191.266666666666,0.0
21:30:00,310.8100558659218,0.0,1858.4301675977654,0.0,1129.2833333333333,0.0
21:45:00,308.78212290502796,0.0,432.14444444444445,0.0,296.0111111111111,0.0
22:00:00,311.7877094972067,0.0,937.4611111111111,0.0,297.45,0.0
22:15:00,313.804469273743,0.0,4393.307262569832,0.0,299.20111731843576,0.0
22:30:00,315.7709497206704,0.0,2599.9944134078214,0.0,3482.463687150838,0.0
22:45:00,317.5977653631285,0.0,1988.5555555555557,0.0,3327.0,0.0
23:00:00,318.39106145251395,0.0,1127.8555555555556,0.0,301.3833333333333,0.0
23:15:00,318.88,0.0,303.8764705882353,0.0,300.39080459770116,0.0
23:30:00,320.3446327683616,0.0,212.12359550561797,0.0,302.4886363636364,0.0
23:45:00,320.8100558659218,0.0,1992.5754189944134,0.0,5439.127777777778,0.0
00:00:00,320.3743016759777,0.0,2181.530726256983,0.0,2088.8715083798884,0.0
00:15:00,587.8268156424581,0.0,1701.1277777777777,0.0,299.02793296089385,0.0
00:30:00,387.05027932960894,0.0,197.73888888888888,0.0,299.06666666666666,0.0
00:45:00,352.87150837988827,0.0,500.23333333333335,0.0,3137.938888888889,0.0
01:00:00,349.5754189944134,0.0,1495.7988826815642,0.0,5397.067039106145,0.0
01:15:00,323.8435754189944,0.0,4475.261111111111,0.0,303.6927374301676,0.0
01:30:00,322.268156424581,0.0,5179.072222222222,0.0,301.79888268156424,0.0
01:45:00,323.3519553072626,0.0,5049.805555555556,0.0,1582.35,0.0
02:00:00,323.1508379888268,0.0,5104.522222222222,0.0,6404.716666666666,0.0
02:15:00,326.02777777777777,0.0,1448.2055555555555,0.0,999.659217877095,0.0
02:30:00,658.2944444444445,0.0,282.05,0.0,312.7932960893855,0.0
02:45:00,356.9888268156425,0.0,754.7374301675977,0.0,1160.9050279329608,0.0
03:00:00,353.76666666666665,0.0,3583.8212290502793,0.0,6309.307262569832,0.0
03:15:00,334.5444444444444,0.0,6070.82122905028,0.0,2347.1284916201116,0.0
03:30:00,323.1333333333333,0.0,6281.5888888888885,0.0,302.44692737430165,0.0
03:45:00,323.0388888888889,0.0,1735.4944444444445,0.0,302.1564245810056,0.0
04:00:00,633.2346368715084,0.0,1525.7206703910615,0.0,3757.4804469273745,0.0
04:15:00,365.1340782122905,0.0,1440.4555555555555,0.0,3019.811111111111,0.0
04:30:00,357.1340782122905,0.0,2631.217877094972,0.0,6172.583333333333,0.0
04:45:00,353.5,0.0,5409.039106145251,0.0,7362.566666666667,0.0
05:00:00,352.73333333333335,0.0,7267.622222222222,0.0,7950.05,0.0
05:15:00,344.85,0.0,6590.117318435754,0.0,6181.553072625698,0.0
05:30:00,345.4325842696629,0.0,1623.2640449438202,0.0,349.7231638418079,0.0
05:45:00,347.0722222222222,0.0,1521.441340782123,0.0,4828.8379888268155,0.0
06:00:00,350.00555555555553,0.0,1554.5810055865923,0.0,6242.972067039106,0.0
06:15:00,348.9553072625698,0.0,3333.866666666667,0.0,6274.564245810056,0.0
06:30:00,345.8100558659218,0.0,6854.761111111111,0.0,2551.424581005587,0.0
06:45:00,333.7262569832402,0.0,5474.72625698324,0.0,5590.261111111111,0.0
07:00:00,315.21787709497204,0.0,2969.9888268156424,0.0,6429.7,0.0
07:15:00,635.4611111111111,0.0,1421.3072625698323,0.0,4350.766666666666,23.15
07:30:00,334.5888888888889,0.0,2274.759776536313,0.0,166.69832402234636,129.00558659217876
07:45:00,211.13333333333333,67.15,4241.882681564246,0.0,1496.2290502793296,128.7150837988827
08:00:00,56.258426966292134,208.73743016759778,3755.368715083799,0.0,5254.277777777777,0.0
